p_276,failed_straightener_adjustment,Problem
p_277,untwisting_gripper_stuck,Problem
p_278,automatic_guide_tensioning_issue,Problem
p_279,conveyor_drive_contamination,Problem
p_280,stripping_unit_mechanical_looseness,Problem
p_281,blockloader_rotary_module_multiple_issues,Problem
p_282,repair_menu_access_denied,Problem
p_283,blockloader_x_axis_spindle_maintenance,Problem
p_284,worn_terminal_fingers,Problem
p_285,stripping_blade_inspection,Problem
p_286,shuttle_belt_tension_incorrect,Problem
p_287,cutting_trimming_unit_wear,Problem
p_288,wire_orientation_problem,Problem
p_289,worn_rotating_storage_brake,Problem
p_290,blockloader_transfer_belt_wear,Problem
p_291,post_adjustment_cogging_play_issue,Problem
p_292,inconsistent_wire_length_after_belt_change,Problem
p_293,improper_adjustment_without_gauge,Problem
p_294,stripping_guide_verification_error,Problem
p_295,cutting_trimming_unit_contamination,Problem
p_296,water_separator_not_draining,Problem
p_297,shuttle1_post_maintenance_check,Problem
p_298,poor_cut_quality,Problem
p_299,manual_cover_close_fails,Problem
p_300,blade_holder_removal_stuck,Problem
p_301,lvds_cable_colliding_with_parts,Problem
p_302,toothed_belt_not_tracking_correctly,Problem
p_303,gripper_joint_malfunction,Problem
p_304,rotary_unit_belt_wont_engage,Problem
p_305,missing_wire_holder_post_service,Problem
p_306,machine_stops_with_cover_closed,Problem
p_307,post_adjustment_straightening_error,Problem
p_308,blade_position_correction_failed,Problem
p_309,water_drainage_spill,Problem
p_310,tpms_components_dirty,Problem
p_311,stripping_unit_linear_guide_play,Problem
p_312,rotary_unit_vibration_after_reassembly,Problem
p_313,missing_parts_on_delivery,Problem
p_314,encoder_wheel_binding,Problem
p_315,belt_tension_pin_ineffective,Problem
p_316,shuttle1_gripper_stiff,Problem
p_317,limit_beam_gap_present,Problem
p_318,drain_plug_issue,Problem
p_319,shuttle_gripper_stiff_movement,Problem
p_320,wire_feeder_length_inaccuracy,Problem
p_321,stiff_gripper_movement,Problem
p_322,machine_vibration_post_install,Problem
p_323,tpms_optical_component_error,Problem
p_324,conveyor_drive_shaft_maintenance,Problem
p_325,incorrect_stripping_blade_selection,Problem
p_326,straightener_unit_contamination,Problem
p_327,pallet_system_lubrication_issue,Problem
p_328,tower_light_malfunction,Problem
p_329,axis_movement_blocked_after_setup,Problem
p_330,damage_report_from_operator,Problem
p_331,tpms_unit_no_communication_after_install,Problem
p_332,gripper_belt_peeling,Problem
p_333,wire_untwisting_module_failure,Problem
p_334,stripping_unit_excessive_play,Problem
p_335,wire_waste_channel_misaligned,Problem
p_336,gripper_setup_inaccurate,Problem
p_337,toothed_belt_back_bulking,Problem
p_338,pallet_system_transport_jam,Problem
p_339,wire_length_inaccuracy,Problem
p_340,intermittent_tpms_faults_after_replacement,Problem
p_341,tpms_belt_wear,Problem
p_342,blockloader_spindle_lubrication_issue,Problem
p_343,no_damage_found,Problem
p_344,blockloader_x_axis_spindle_damage,Problem
